x,y,inside
0.99253792,0.53745985,0
0.09223414,0.12251424,1
0.71120924,0.99603736,0
0.58446783,0.98840564,0
0.59736151,0.89400464,0
0.18079633,0.56683791,1
0.20032445,0.11924808,1
0.96903998,0.50852358,0
0.17608140,0.74120396,1
0.08518062,0.27969697,1
0.57730836,0.87406874,0
0.04642200,0.90874177,1
0.57897216,0.32043090,1
0.53855395,0.93019497,0
0.35435337,0.01133138,1
0.76655984,0.22579023,1
0.48245329,0.71005189,1
0.17125811,0.03791520,1
0.82627380,0.19448984,1
0.86886013,0.60252875,0
0.76731735,0.52494305,1
0.31227854,0.46871176,1
0.82287973,0.90514666,0
0.08025824,0.89792371,1
0.71677959,0.94799781,0
0.90043825,0.19507307,1
0.65370685,0.70982915,1
0.69110250,0.54901433,1
0.47118127,0.19117774,1
0.77823329,0.40008348,1
0.58475226,0.36355969,1
0.77548844,0.06394573,1
0.99329716,0.34163925,0
0.65721434,0.33576503,1
0.51254666,0.57235277,1
0.36527225,0.25752467,1
0.96886224,0.36655131,0
0.84665000,0.43870127,1
0.36918306,0.84974676,1
0.48234743,0.78449893,1
0.34034389,0.75164789,1
0.24581634,0.41084591,1
0.64356554,0.45146114,1
0.34506130,0.02270306,1
0.88593924,0.21723595,1
0.02787323,0.01229569,1
0.56256181,0.03904016,1
0.42568016,0.17230825,1
0.59416461,0.90488327,0
0.22786085,0.05763507,1
0.42097080,0.86609942,1
0.78332239,0.32649601,1
0.45800158,0.53688747,1
0.18862733,0.97436070,1
0.81376934,0.55652928,1
0.68952394,0.72717327,0
0.84546810,0.45289564,1
0.40906572,0.73095649,1
0.12421428,0.82836336,1
0.51365459,0.97923017,0
0.03670258,0.98555142,1
0.52259016,0.12529629,1
0.46389964,0.54368418,1
0.96719021,0.13215907,1
0.05813171,0.36362544,1
0.57671279,0.14531344,1
0.05552969,0.26594219,1
0.17308627,0.19683111,1
0.44809556,0.25682122,1
0.77439398,0.83440912,0
0.56552428,0.42769852,1
0.20109470,0.29842794,1
0.09018211,0.52854729,1
0.42682412,0.46345484,1
0.64619941,0.77303362,0
0.68623823,0.57192916,1
0.96356511,0.23460609,1
0.50440037,0.33513558,1
0.06398165,0.76641279,1
0.91687149,0.32157463,1
0.93543375,0.04222339,1
0.59645784,0.21966836,1
0.06650611,0.56939369,1
0.21970421,0.72276539,1
0.02136895,0.01840782,1
0.06625439,0.06093910,1
0.62809157,0.39062262,1
0.09632327,0.54131377,1
0.81400657,0.57638478,1
0.20452102,0.88426292,1
0.70495135,0.38830003,1
0.31597957,0.05008416,1
0.08270179,0.37889102,1
0.29843146,0.23804660,1
0.86538327,0.44909948,1
0.88335609,0.79582959,0
0.94220543,0.68479609,0
0.34796202,0.96159232,0
0.02428941,0.69455409,1
0.62458760,0.44375384,1
0.99666685,0.31804755,0
0.47691044,0.03266589,1
0.59013158,0.47246081,1
0.59581500,0.82007980,0
0.33596590,0.87609798,1
0.87608236,0.91509038,0
0.34211120,0.98770595,0
0.85916305,0.86741805,0
0.76906806,0.19714703,1
0.34803975,0.04333438,1
0.50827605,0.35932466,1
0.62550122,0.13782890,1
0.33414209,0.51814193,1
0.20464422,0.36924690,1
0.96531665,0.24143924,1
0.52429259,0.39078683,1
0.43284717,0.20472556,1
0.27836719,0.49017888,1
0.05572907,0.20410973,1
0.44057152,0.28390810,1
0.53483790,0.82174164,1
0.99923497,0.05060756,0
0.55078650,0.83110559,1
0.87044603,0.49582821,0
0.37289026,0.20027614,1
0.99548572,0.13757643,0
0.28540629,0.22461241,1
0.81497878,0.08397367,1
0.27904552,0.65505147,1
0.48307770,0.92268753,0
0.95188957,0.65507120,0
0.33804426,0.04686520,1
0.36362067,0.92776179,1
0.94641739,0.71723890,0
0.55868077,0.49404693,1
0.92984509,0.75988823,0
0.90353823,0.09146303,1
0.39448199,0.92214012,0
0.19104888,0.49945667,1
0.88169175,0.32058182,1
0.08146298,0.71236360,1
0.28422090,0.22159033,1
0.82529104,0.40640029,1
0.73331428,0.77670467,0
0.71762455,0.15986940,1
0.75629491,0.05258764,1
0.56065524,0.77968365,1
0.48604956,0.95044065,0
0.90846431,0.90177542,0
0.09143505,0.11147619,1
0.38067806,0.56138515,1
0.21465538,0.15958837,1
0.08006205,0.66478437,1
0.15068124,0.38342962,1
0.67069709,0.97332221,0
0.33213723,0.24710518,1
0.17439216,0.22933622,1
0.17513964,0.34197071,1
0.35298154,0.68285739,1
0.12504195,0.96701241,1
0.64108455,0.55103093,1
0.30579633,0.52536494,1
0.41471240,0.73814321,1
0.24415895,0.75828737,1
0.06053994,0.19849429,1
0.32861233,0.99875671,0
0.48707160,0.63880235,1
0.00116033,0.41196167,1
0.21465912,0.97846055,0
0.78453285,0.20322174,1
0.52325881,0.38955623,1
0.55895233,0.73068792,1
0.18899381,0.68437546,1
0.36071679,0.07574437,1
0.70902735,0.08277942,1
0.69948822,0.78441960,0
0.17167063,0.09727259,1
0.17706622,0.98015559,1
0.44131178,0.19498956,1
0.63248467,0.83908671,0
0.45537022,0.56471658,1
0.98425448,0.17897983,0
0.69678473,0.27125007,1
0.40421158,0.03668673,1
0.88191664,0.79465574,0
0.35076070,0.80612206,1
0.80399185,0.45364892,1
0.43275076,0.53189665,1
0.86185473,0.63223487,0
0.24433234,0.46838742,1
0.05699675,0.43353942,1
0.13772950,0.02751997,1
0.06488828,0.84619129,1
0.13394529,0.68203062,1
0.28558505,0.35269564,1
0.82422698,0.99441922,0
0.74761140,0.63254380,1
0.23862265,0.69703496,1
0.00558272,0.69003654,1
0.58684117,0.04988217,1
0.75298238,0.80777264,0
0.62728280,0.75353503,1
0.54146153,0.58027357,1
0.21668901,0.35307661,1
0.77972692,0.82099116,0
0.18686084,0.70135081,1
0.04534540,0.30641159,1
0.78651524,0.48312178,1
0.77551866,0.98887151,0
0.24726465,0.28681093,1
0.36801136,0.31149083,1
0.27737528,0.40747163,1
0.80989599,0.94888747,0
0.65052933,0.83855867,0
0.03986317,0.51485920,1
0.24764669,0.74489141,1
0.95260310,0.25261179,1
0.40917882,0.66422772,1
0.66850990,0.35302335,1
0.82708275,0.12090144,1
0.82113630,0.98281515,0
0.80480838,0.30941379,1
0.08660038,0.59871328,1
0.53788656,0.44930896,1
0.67759693,0.83316445,0
0.38190395,0.49540752,1
0.67415434,0.93450689,0
0.14738734,0.79063898,1
0.98341078,0.53080738,0
0.95973951,0.10800744,1
0.63458377,0.85638463,0
0.21161923,0.49423289,1
0.80354393,0.80904275,0
0.61459231,0.80172575,0
0.51354653,0.76509911,1
0.14586166,0.37948880,1
0.04542947,0.30038127,1
0.25145125,0.90981030,1
0.65297085,0.06950594,1
0.30714884,0.35125536,1
0.16032843,0.33939651,1
0.99247235,0.92424989,0
0.01692923,0.22286999,1
0.34854731,0.95947546,0
0.20848027,0.16521005,1
0.51026368,0.88002914,0
0.11707675,0.31127131,1
0.96178812,0.02713013,1
0.46065867,0.75451499,1
0.93536258,0.64272416,0
0.97070187,0.51122767,0
0.87539512,0.94798571,0
0.24868983,0.79418433,1
0.36494133,0.98206085,0
0.76184833,0.77355957,0
0.57683730,0.42880759,1
0.63942593,0.80322224,0
0.71983349,0.18097627,1
0.15225777,0.91797394,1
0.02371420,0.44946685,1
0.93619037,0.64944857,0
0.07071336,0.55320954,1
0.76795727,0.65962040,0
0.92778879,0.59793621,0
0.88260680,0.52517921,0
0.95093197,0.25499558,1
0.24917671,0.39380017,1
0.55638200,0.42585215,1
0.69002390,0.62344176,1
0.16584840,0.77298695,1
0.21815360,0.82175899,1
0.69248033,0.06778278,1
0.61707020,0.89249164,0
0.65320659,0.79570299,0
0.30058131,0.85532480,1
0.94723690,0.90610826,0
0.00795581,0.69218665,1
0.03174380,0.01186975,1
0.29745162,0.35148114,1
0.11124398,0.64131737,1
0.20404175,0.92882371,1
0.02141073,0.43391630,1
0.98453712,0.28371140,0
0.25196350,0.39877683,1
0.37900814,0.20304295,1
0.49091125,0.79690874,1
0.96425748,0.61659801,0
0.05035928,0.45740381,1
0.34007758,0.14139178,1
0.38354093,0.08920847,1
0.70333850,0.07289716,1
0.64075905,0.09459186,1
0.26686770,0.40124565,1
0.59871399,0.04167616,1
0.35866898,0.02294827,1
0.99386895,0.39534673,0
0.14616479,0.31833047,1
0.18905534,0.80860370,1
0.71354729,0.39140904,1
0.67785364,0.82378834,0
0.30734673,0.16055612,1
0.68187493,0.88077074,0
0.53972077,0.96571910,0
0.39661589,0.88688213,1
0.94916719,0.63912421,0
0.87885606,0.18612131,1
0.50483876,0.68503338,1
0.86819637,0.08944445,1
0.87964749,0.00556591,1
0.54923683,0.41519198,1
0.08976893,0.83110213,1
0.49583367,0.61231518,1
0.34749573,0.39141080,1
0.71367311,0.63862181,1
0.54589915,0.19338001,1
0.32955363,0.21375009,1
0.88618451,0.60014808,0
0.39823008,0.33139798,1
0.35848427,0.19544823,1
0.77421337,0.55603737,1
0.32293966,0.08212373,1
0.77218145,0.30518913,1
0.24061261,0.24653611,1
0.39563003,0.33553803,1
0.37880346,0.66769648,1
0.07179265,0.08716100,1
0.87247950,0.18752763,1
0.21233502,0.16561313,1
0.71822196,0.46156555,1
0.18901838,0.74318510,1
0.77262396,0.42487755,1
0.22749139,0.60706580,1
0.67985141,0.26936051,1
0.52186018,0.75480002,1
0.78448611,0.60535681,1
0.55264068,0.95271540,0
0.43149450,0.61300743,1
0.23979765,0.43956792,1
0.02207680,0.45353198,1
0.04967931,0.80063897,1
0.09478630,0.59012777,1
0.31261942,0.88329256,1
0.18669729,0.19339935,1
0.73071319,0.92761362,0
0.19866143,0.53728259,1
0.21836007,0.86991900,1
0.47378001,0.90743726,0
0.71607816,0.92479783,0
0.30591100,0.13157712,1
0.53548950,0.88060647,0
0.06549743,0.20727766,1
0.12047897,0.30320850,1
0.00465993,0.15713602,1
0.36702615,0.72323477,1
0.08417498,0.45905468,1
0.57637304,0.63978904,1
0.35322139,0.42510349,1
0.30604544,0.61558211,1
0.30876023,0.62220627,1
0.85725385,0.54467404,0
0.93602991,0.02538124,1
0.68109310,0.71363568,1
0.93437856,0.64341569,0
0.70568520,0.80894953,0
0.60905844,0.69079584,1
0.37024844,0.60619944,1
0.87574625,0.59787309,0
0.19284876,0.33356985,1
0.07799319,0.65054762,1
0.67030311,0.67304116,1
0.21012574,0.06142841,1
0.85728943,0.03768687,1
0.56956303,0.05944126,1
0.78040570,0.37233144,1
0.81640249,0.03519548,1
0.57997519,0.81253421,1
0.05540628,0.95917362,1
0.33885133,0.18858673,1
0.42312402,0.49045178,1
0.31077629,0.54160100,1
0.44838735,0.08647408,1
0.12685014,0.23587438,1
0.18859363,0.47690058,1
0.19683097,0.11888136,1
0.72062409,0.44886184,1
0.66320479,0.30617929,1
0.09758469,0.11564305,1
0.22439641,0.33583555,1
0.21891077,0.27884156,1
0.19986622,0.80621737,1
0.94901633,0.61754727,0
0.45648038,0.50390202,1
0.46179095,0.19777218,1
0.55329823,0.06376503,1
0.86847979,0.96815854,0
0.88117903,0.68072873,0
0.98232120,0.21466303,0
0.87868643,0.61937636,0
0.00086982,0.58983684,1
0.76459157,0.07280301,1
0.92948216,0.71690226,0
0.91849047,0.09950522,1
0.89751434,0.00671153,1
0.67315781,0.60568511,1
0.59349281,0.41222608,1
0.36376065,0.61136198,1
0.51363289,0.68873990,1
0.30148840,0.21316710,1
0.46289587,0.91875219,0
0.77716774,0.26081461,1
0.45269012,0.98991203,0
0.54493338,0.27971914,1
0.25860643,0.44548577,1
0.98122597,0.88542014,0
0.72111720,0.12121110,1
0.91253495,0.46262848,0
0.88424760,0.99155813,0
0.39463344,0.71545649,1
0.55269641,0.10066850,1
0.11932752,0.33114165,1
0.93429315,0.24981724,1
0.76811653,0.02284128,1
0.99826741,0.16977237,0
0.45105538,0.88319141,1
0.45454818,0.11023113,1
0.53394920,0.72666848,1
0.16410430,0.37360880,1
0.30727953,0.01745097,1
0.55435556,0.44447416,1
0.86695844,0.90615344,0
0.68984807,0.35772973,1
0.01385699,0.25415859,1
0.54152668,0.06279373,1
0.45977658,0.03603135,1
0.34025231,0.67458677,1
0.67107642,0.04321326,1
0.37436461,0.25920111,1
0.48586142,0.16644262,1
0.40072784,0.58026803,1
0.70192266,0.90891224,0
0.49127150,0.01840125,1
0.76128763,0.28151211,1
0.51456016,0.13748424,1
0.02686215,0.16185494,1
0.33807969,0.74462742,1
0.26629826,0.08801920,1
0.44925457,0.30630010,1
0.16288151,0.35307246,1
0.68796629,0.32071182,1
0.96794885,0.01401716,1
0.72047150,0.71052307,0
0.86466694,0.63978332,0
0.42185515,0.12116598,1
0.85410404,0.49936610,1
0.74954051,0.97340679,0
0.44529364,0.71568495,1
0.01480985,0.72715575,1
0.19600219,0.86433899,1
0.38003865,0.36226004,1
0.43732849,0.66961175,1
0.19564092,0.24778208,1
0.74657208,0.18183748,1
0.04702511,0.53684819,1
0.53405631,0.29955667,1
0.96606928,0.92574096,0
0.46769071,0.97764003,0
0.77375108,0.45809329,1
0.93031567,0.54707587,0
0.05434726,0.81113380,1
0.24927574,0.72716391,1
0.87475932,0.70031464,0
0.62478870,0.63368839,1
0.53372377,0.84895831,0
0.44821134,0.17820941,1
0.46298257,0.79890013,1
0.55980295,0.80719233,1
0.67554820,0.38433594,1
0.28161418,0.39584973,1
0.99279088,0.40048516,0
0.26044527,0.71062440,1
0.88746023,0.74425626,0
0.47712234,0.98960620,0
0.45374548,0.00292505,1
0.49517345,0.53902054,1
0.80384511,0.50108075,1
0.19366567,0.05713795,1
0.40167505,0.26102883,1
0.08308354,0.81692463,1
0.52206552,0.83261997,1
0.43484756,0.71533948,1
0.42090842,0.74431264,1
0.24922313,0.10713967,1
0.23954923,0.30369800,1
0.60471350,0.50276858,1
0.45292601,0.49038252,1
0.80549055,0.17238998,1
0.13700177,0.55825520,1
0.98273385,0.36704582,0
0.63006294,0.37576389,1
0.41875979,0.19478527,1
0.70021135,0.26216266,1
0.71860719,0.47593638,1
0.47815081,0.91865456,0
0.78248107,0.35708210,1
0.06523728,0.94525349,1
0.67723006,0.47114557,1
0.47229162,0.26855904,1
0.68305957,0.73284817,0
0.23381416,0.00554571,1
0.93387866,0.60249633,0
0.05255438,0.19036241,1
0.64994454,0.06469849,1
0.48571062,0.54224199,1
0.12747999,0.63527775,1
0.06798867,0.73164642,1
0.35363093,0.50815475,1
0.14515781,0.57667756,1
0.63473022,0.67329901,1
0.96817940,0.80117202,0
0.97036439,0.28720507,0
0.60618222,0.00175345,1
0.22424112,0.74866170,1
0.65116674,0.08954775,1
0.70636803,0.23189120,1
0.76655102,0.84722334,0
0.09638587,0.14754499,1
0.91878992,0.72896725,0
0.60787863,0.20403448,1
0.34078708,0.64077157,1
0.07083869,0.28664920,1
0.28058666,0.15844420,1
0.61419845,0.91896611,0
0.92328334,0.64462847,0
0.41735646,0.68182045,1
0.01438470,0.88309532,1
0.96672451,0.06458808,1
0.97934198,0.60285002,0
0.25321004,0.77124697,1
0.78469729,0.55135131,1
0.42479983,0.50804663,1
0.46337491,0.45774111,1
0.00321830,0.34457666,1
0.71040779,0.51578802,1
0.28597540,0.48981479,1
0.94198912,0.09669583,1
0.44737265,0.26760790,1
0.02009234,0.69108218,1
0.46300575,0.76608002,1
0.77240199,0.60073233,1
0.14188613,0.11012411,1
0.94030505,0.76815587,0
0.52071434,0.76932156,1
0.74296856,0.93135619,0
0.70540720,0.38090667,1
0.62193501,0.90738755,0
0.88220865,0.29490182,1
0.15772451,0.51192772,1
0.93569362,0.94732457,0
0.36839706,0.18783136,1
0.63753468,0.66240931,1
0.04746678,0.72351640,1
0.08584807,0.99872845,0
0.90535498,0.55618393,0
0.56695402,0.21587788,1
0.95225328,0.07115196,1
0.73035955,0.47108346,1
0.25317144,0.41047516,1
0.61579150,0.08088747,1
0.93654370,0.94825345,0
0.82023472,0.62231404,0
0.33296657,0.14063324,1
0.15874633,0.58429903,1
0.72020763,0.52137709,1
0.59583455,0.61176920,1
0.01502415,0.71319562,1
0.65917122,0.68632150,1
0.21465544,0.19132312,1
0.69657570,0.92229640,0
0.23025391,0.60425276,1
0.30865943,0.74716234,1
0.67083108,0.53755665,1
0.82711297,0.48286659,1
0.99023288,0.50799346,0
0.84667146,0.24775332,1
0.86074847,0.40368044,1
0.46276656,0.84603983,1
0.88858926,0.21989252,1
0.17840637,0.49576119,1
0.88877439,0.51544476,0
0.41822883,0.03309891,1
0.34787720,0.74424577,1
0.09916175,0.94385564,1
0.61536336,0.33515707,1
0.45729321,0.41958296,1
0.95386946,0.32198292,0
0.72105980,0.46874055,1
0.98822081,0.29800934,0
0.44627720,0.14497396,1
0.91089255,0.83296984,0
0.16993043,0.27092996,1
0.40960297,0.17798187,1
0.91551691,0.44472632,0
0.36852536,0.39125565,1
0.34061494,0.63658649,1
0.60367203,0.93713892,0
0.91311657,0.54077512,0
0.17729594,0.18897980,1
0.39695683,0.44051296,1
0.05231194,0.26308671,1
0.35967585,0.92576724,1
0.59913081,0.73493350,1
0.77705055,0.56402975,1
0.61007410,0.18290314,1
0.43027955,0.72059542,1
0.45088586,0.38022909,1
0.13944085,0.86633992,1
0.72966284,0.45375305,1
0.08430357,0.70031768,1
0.21013625,0.72568381,1
0.26818687,0.85209709,1
0.48633575,0.72007704,1
0.57965446,0.93515182,0
0.71647263,0.99307889,0
0.56721818,0.31765622,1
0.25337180,0.94637823,1
0.00680961,0.45712298,1
0.63095069,0.02521403,1
0.57395613,0.26383546,1
0.42150763,0.31282279,1
0.46598193,0.44032744,1
0.83033884,0.15766001,1
0.44677904,0.72930062,1
0.51397038,0.79326379,1
0.19838353,0.11245836,1
0.25730738,0.51587361,1
0.96528119,0.59855741,0
0.10335378,0.97953510,1
0.77806574,0.46873337,1
0.56336308,0.99547732,0
0.48060313,0.17783362,1
0.75388956,0.07735906,1
0.22030173,0.91061091,1
0.98031729,0.54559058,0
0.34492031,0.17379779,1
0.71719104,0.74870092,0
0.76228487,0.14389290,1
0.51579297,0.19718499,1
0.13597515,0.00162483,1
0.61266440,0.34911099,1
0.91711342,0.71023530,0
0.83805376,0.88889492,0
0.62501407,0.70365512,1
0.89219630,0.26633415,1
0.16569436,0.81680518,1
0.12566003,0.33908337,1
0.78549790,0.53352684,1
0.40528065,0.23466423,1
0.57670766,0.33531582,1
0.75433332,0.01962007,1
0.86623096,0.65570736,0
0.48780936,0.58831745,1
0.02938010,0.28723499,1
0.57706881,0.76760036,1
0.12262469,0.85882926,1
0.97919929,0.37591058,0
0.64837027,0.68622893,1
0.80150098,0.15854923,1
0.46290606,0.68906933,1
0.49456844,0.68006349,1
0.88555586,0.41802135,1
0.04552564,0.51902473,1
0.12642100,0.85027367,1
0.70742452,0.61110795,1
0.73508996,0.63558710,1
0.10938309,0.40110579,1
0.57704127,0.74793959,1
0.63486844,0.39619404,1
0.22778992,0.95335609,1
0.03660089,0.56563902,1
0.28930074,0.12151876,1
0.54202652,0.14256635,1
0.40853417,0.56084043,1
0.83035946,0.76714623,0
0.36192214,0.59452337,1
0.23622766,0.55575347,1
0.46440026,0.42429551,1
0.35847551,0.56682366,1
0.41894346,0.12265478,1
0.73877734,0.54423708,1
0.28419411,0.75663012,1
0.26706371,0.99892598,0
0.79561710,0.84610248,0
0.73104858,0.67534935,1
0.53626686,0.16290820,1
0.64806283,0.25326213,1
0.62588859,0.41411924,1
0.42118844,0.96605176,0
0.49688798,0.61596775,1
0.82381231,0.02930340,1
0.46781483,0.32209936,1
0.93301386,0.94734722,0
0.64822197,0.64256036,1
0.24060899,0.62717408,1
0.74259168,0.17358251,1
0.45491141,0.91013753,0
0.90253407,0.38217014,1
0.44925436,0.36230579,1
0.62652081,0.39709562,1
0.89211136,0.72640926,0
0.53386879,0.41050282,1
0.50889069,0.05019205,1
0.68395728,0.53055578,1
0.65166241,0.01227178,1
0.07092056,0.76479661,1
0.26747477,0.24543360,1
0.34153527,0.42955688,1
0.19468725,0.65274656,1
0.29621381,0.01681551,1
0.89731473,0.47173333,0
0.29011324,0.02953043,1
0.61698073,0.98119861,0
0.16281897,0.37108052,1
0.61283630,0.55404550,1
0.50156730,0.89303809,0
0.08229219,0.76377112,1
0.80388147,0.40116769,1
0.25750488,0.38784257,1
0.84529275,0.31882951,1
0.12098066,0.88032961,1
0.73007935,0.97277290,0
0.58199185,0.58844465,1
0.16576594,0.95647842,1
0.47088590,0.50515109,1
0.47265932,0.18072984,1
0.90665644,0.32050216,1
0.48316839,0.50261605,1
0.77258128,0.94003195,0
0.27203134,0.96566623,0
0.65793908,0.40105781,1
0.19837762,0.21961997,1
0.52311802,0.93244684,0
0.83800977,0.86866432,0
0.87798208,0.90957630,0
0.03188534,0.53548068,1
0.39937598,0.82463634,1
0.43480581,0.56473291,1
0.56936657,0.73089272,1
0.62014294,0.71202213,1
0.42675269,0.34699789,1
0.31592259,0.70068824,1
0.09578940,0.05886584,1
0.72659177,0.59416825,1
0.16647504,0.39447287,1
0.05823597,0.13047972,1
0.75547916,0.29783475,1
0.60912454,0.85810316,0
0.46972501,0.57769543,1
0.72358966,0.49505609,1
0.81765336,0.79008746,0
0.77750134,0.40046811,1
0.64209068,0.00517848,1
0.60625350,0.50645393,1
0.10900422,0.47509781,1
0.31930098,0.43232989,1
0.04208409,0.37176985,1
0.90932465,0.55504537,0
0.63571125,0.46423513,1
0.78750467,0.94861215,0
0.91652924,0.44211677,0
0.82091892,0.26227698,1
0.00596034,0.14690511,1
0.57925594,0.76164877,1
0.13569310,0.97748858,1
0.23449890,0.36290672,1
0.55743837,0.21774948,1
0.13177933,0.63390708,1
0.78283978,0.26029289,1
0.66749984,0.33065465,1
0.20353918,0.09008794,1
0.70012796,0.32288733,1
0.13890994,0.46477976,1
0.44069180,0.86705989,1
0.40870482,0.83561462,1
0.45722225,0.01519666,1
0.34953657,0.40289339,1
0.59608394,0.80380666,0
0.90874046,0.14572951,1
0.64719713,0.36817175,1
0.37375540,0.93789786,0
0.24266011,0.27909026,1
0.68533933,0.76628399,0
0.01641547,0.11164154,1
0.94110167,0.02717708,1
0.52456081,0.39468837,1
0.29681987,0.02559908,1
0.35277966,0.83186096,1
0.26473472,0.28937259,1
0.62999868,0.17353940,1
0.49323174,0.81038362,1
0.13825907,0.86151272,1
0.84719908,0.84974486,0
0.74100339,0.93009299,0
0.71461380,0.82984728,0
0.33106586,0.48589489,1
0.25584581,0.15136999,1
0.33575091,0.87512529,1
0.18841192,0.28513402,1
0.29955563,0.13457948,1
0.33210841,0.27922741,1
0.68528765,0.31472510,1
0.07367861,0.75669008,1
0.71872020,0.74955022,0
0.60457075,0.61578864,1
0.75476813,0.66727269,0
0.58028036,0.61195827,1
0.77976483,0.48094398,1
0.34004280,0.14392205,1
0.99184817,0.55298615,0
0.03556976,0.81567472,1
0.92679763,0.51743901,0
0.53544915,0.97412813,0
0.36968872,0.88758564,1
0.06951015,0.60503864,1
0.46890682,0.01880426,1
0.34164909,0.16841678,1
0.21370134,0.70377690,1
0.09079685,0.94104749,1
0.51781958,0.56866539,1
0.09392007,0.05625086,1
0.62020314,0.98820955,0
0.48518172,0.54690385,1
0.29346985,0.57114738,1
0.40706223,0.15018895,1
0.05363474,0.20762976,1
0.87638736,0.02616901,1
0.88431901,0.69242144,0
0.73542178,0.32083896,1
0.74031752,0.80384547,0
0.71822995,0.76620132,0
0.06842089,0.93260318,1
0.99867702,0.66496652,0
0.26170331,0.07529951,1
0.43268636,0.02481594,1
0.29490855,0.25887531,1
0.52047455,0.62380886,1
0.37497157,0.25629163,1
0.70568615,0.56755143,1
0.52174628,0.12698364,1
0.35941878,0.31415471,1
0.99575382,0.02433567,1
0.31441170,0.26232332,1
0.57189071,0.25146866,1
0.22576164,0.43625551,1
0.91912514,0.26965144,1
0.83934587,0.93595380,0
0.91099709,0.89110565,0
0.82962453,0.81321490,0
0.90060860,0.20658585,1
0.79609758,0.43186626,1
0.78546733,0.95187098,0
0.12724854,0.00632919,1
0.98521721,0.75359297,0
0.31131211,0.29163909,1
0.01291386,0.99948490,1
0.71676576,0.43892607,1
0.44524956,0.11434713,1
0.27172634,0.59244013,1
0.95986813,0.95350540,0
0.92668766,0.23025161,1
0.30596253,0.40134174,1
0.65125680,0.79916257,0
0.49253556,0.50059509,1
0.41536307,0.50532454,1
0.91083646,0.38954702,1
0.71387118,0.09267229,1
0.01625695,0.30210587,1
